function,year,amount,sheet
371 Mortgage credit,2012,-8143.0,hist03z2
372 Postal service,2012,2744.0,hist03z2
373 Deposit insurance,2012,6666.0,hist03z2
376 Other advancement of commerce,2012,39380.0,hist03z2
400 Transportation:,2012,0.0,hist03z2
401 Ground transportation,2012,61308.0,hist03z2
402 Air transportation,2012,21725.0,hist03z2
403 Water transportation,2012,9650.0,hist03z2
407 Other transportation,2012,336.0,hist03z2
450 Community and Regional Development:,2012,0.0,hist03z2
451 Community development,2012,8769.0,hist03z2
452 Area and regional development,2012,4424.0,hist03z2
453 Disaster relief and insurance,2012,11939.0,hist03z2
"500 Education, Training, Employment, and Social Services:",2012,0.0,hist03z2
"501 Elementary, secondary, and vocational education",2012,47492.0,hist03z2
502 Higher education,2012,12112.0,hist03z2
503 Research and general education aids,2012,3704.0,hist03z2
504 Training and employment,2012,7779.0,hist03z2
505 Other labor services,2012,1868.0,hist03z2
506 Social services,2012,17867.0,hist03z2
550 Health:,2012,0.0,hist03z2
551 Health care services,2012,308160.0,hist03z2
552 Health research and training,2012,34515.0,hist03z2
554 Consumer and occupational health and safety,2012,4080.0,hist03z2
570 Medicare:,2012,0.0,hist03z2
571 Medicare,2012,471793.0,hist03z2
600 Income Security:,2012,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),2012,7760.0,hist03z2
602 Federal employee retirement and disability,2012,122292.0,hist03z2
603 Unemployment compensation,2012,93771.0,hist03z2
604 Housing assistance,2012,47948.0,hist03z2
605 Food and nutrition assistance,2012,106871.0,hist03z2
609 Other income security,2012,162606.0,hist03z2
650 Social Security:,2012,0.0,hist03z2
651 Social security,2012,773290.0,hist03z2
700 Veterans Benefits and Services:,2012,0.0,hist03z2
701 Income security for veterans,2012,55983.0,hist03z2
"702 Veterans education, training, and rehabilitation",2012,10402.0,hist03z2
703 Hospital and medical care for veterans,2012,50558.0,hist03z2
704 Veterans housing,2012,1413.0,hist03z2
705 Other veterans benefits and services,2012,6323.0,hist03z2
750 Administration of Justice:,2012,0.0,hist03z2
751 Federal law enforcement activities,2012,28977.0,hist03z2
752 Federal litigative and judicial activities,2012,16211.0,hist03z2
753 Federal correctional activities,2012,6753.0,hist03z2
754 Criminal justice assistance,2012,4336.0,hist03z2
800 General Government:,2012,0.0,hist03z2
801 Legislative functions,2012,3908.0,hist03z2
802 Executive direction and management,2012,628.0,hist03z2
803 Central fiscal operations,2012,11985.0,hist03z2
804 General property and records management,2012,2247.0,hist03z2
805 Central personnel management,2012,67.0,hist03z2
806 General purpose fiscal assistance,2012,7787.0,hist03z2
808 Other general government,2012,3425.0,hist03z2
809 Deductions for offsetting receipts,2012,-2012.0,hist03z2
900 Net Interest:,2012,0.0,hist03z2
901 Interest on Treasury debt securities (gross),2012,359219.0,hist03z2
902 Interest received by on-budget trust funds,2012,-14753.0,hist03z2
903 Interest received by off-budget trust funds,2012,-112393.0,hist03z2
908 Other interest,2012,-8128.0,hist03z2
909 Other investment income,2012,-3537.0,hist03z2
950 Undistributed Offsetting Receipts:,2012,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",2012,-68347.0,hist03z2
"952 Employer share, employee retirement (off-budget)",2012,-15592.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,2012,-6605.0,hist03z2
954 Sale of major assets,2012,-12992.0,hist03z2
959 Other undistributed offsetting receipts,2012,0.0,hist03z2
050 National Defense:,2013,0.0,hist03z2
051 Department of Defense-Military:,2013,0.0,hist03z2
Military Personnel,2013,150825.0,hist03z2
Operation and Maintenance,2013,259662.0,hist03z2
Procurement,2013,114912.0,hist03z2
"Research, Development, Test, and Evaluation",2013,66892.0,hist03z2
Military Construction,2013,12318.0,hist03z2
Family Housing,2013,1829.0,hist03z2
Other,2013,1357.0,hist03z2
"051 Subtotal, Department of Defense-Military",2013,607795.0,hist03z2
053 Atomic energy defense activities,2013,17634.0,hist03z2
054 Defense-related activities,2013,8017.0,hist03z2
150 International Affairs:,2013,0.0,hist03z2
151 International development and humanitarian assistance,2013,22551.0,hist03z2
152 International security assistance,2013,9954.0,hist03z2
153 Conduct of foreign affairs,2013,13038.0,hist03z2
154 Foreign information and exchange activities,2013,1519.0,hist03z2
155 International financial programs,2013,-598.0,hist03z2
"250 General Science, Space, and Technology:",2013,0.0,hist03z2
251 General science and basic research,2013,12479.0,hist03z2
"252 Space flight, research, and supporting activities",2013,16429.0,hist03z2
270 Energy:,2013,0.0,hist03z2
271 Energy supply,2013,9038.0,hist03z2
272 Energy conservation,2013,1240.0,hist03z2
274 Emergency energy preparedness,2013,217.0,hist03z2
"276 Energy information, policy, and regulation",2013,547.0,hist03z2
300 Natural Resources and Environment:,2013,0.0,hist03z2
301 Water resources,2013,7675.0,hist03z2
302 Conservation and land management,2013,10723.0,hist03z2
303 Recreational resources,2013,3506.0,hist03z2
304 Pollution control and abatement,2013,9624.0,hist03z2
306 Other natural resources,2013,6617.0,hist03z2
350 Agriculture:,2013,0.0,hist03z2
351 Farm income stabilization,2013,25213.0,hist03z2
352 Agricultural research and services,2013,4465.0,hist03z2
370 Commerce and Housing Credit:,2013,0.0,hist03z2
371 Mortgage credit,2013,-87854.0,hist03z2
372 Postal service,2013,-1839.0,hist03z2
373 Deposit insurance,2013,4292.0,hist03z2
376 Other advancement of commerce,2013,2203.0,hist03z2
400 Transportation:,2013,0.0,hist03z2
401 Ground transportation,2013,60005.0,hist03z2
402 Air transportation,2013,21464.0,hist03z2
403 Water transportation,2013,9774.0,hist03z2
407 Other transportation,2013,430.0,hist03z2
450 Community and Regional Development:,2013,0.0,hist03z2
451 Community development,2013,7814.0,hist03z2
452 Area and regional development,2013,1540.0,hist03z2
453 Disaster relief and insurance,2013,22981.0,hist03z2
"500 Education, Training, Employment, and Social Services:",2013,0.0,hist03z2
"501 Elementary, secondary, and vocational education",2013,42407.0,hist03z2
502 Higher education,2013,-473.0,hist03z2
503 Research and general education aids,2013,3705.0,hist03z2
504 Training and employment,2013,7271.0,hist03z2
505 Other labor services,2013,1888.0,hist03z2
506 Social services,2013,18062.0,hist03z2
550 Health:,2013,0.0,hist03z2
551 Health care services,2013,321850.0,hist03z2
552 Health research and training,2013,32829.0,hist03z2
554 Consumer and occupational health and safety,2013,3585.0,hist03z2
570 Medicare:,2013,0.0,hist03z2
571 Medicare,2013,497826.0,hist03z2
600 Income Security:,2013,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),2013,6969.0,hist03z2
602 Federal employee retirement and disability,2013,131639.0,hist03z2
603 Unemployment compensation,2013,70729.0,hist03z2
604 Housing assistance,2013,46687.0,hist03z2
605 Food and nutrition assistance,2013,109706.0,hist03z2
609 Other income security,2013,170681.0,hist03z2
650 Social Security:,2013,0.0,hist03z2
651 Social security,2013,813551.0,hist03z2
700 Veterans Benefits and Services:,2013,0.0,hist03z2
701 Income security for veterans,2013,65990.0,hist03z2
"702 Veterans education, training, and rehabilitation",2013,12893.0,hist03z2
703 Hospital and medical care for veterans,2013,52520.0,hist03z2
704 Veterans housing,2013,1328.0,hist03z2
705 Other veterans benefits and services,2013,6307.0,hist03z2
750 Administration of Justice:,2013,0.0,hist03z2
751 Federal law enforcement activities,2013,27295.0,hist03z2
752 Federal litigative and judicial activities,2013,14764.0,hist03z2
753 Federal correctional activities,2013,6761.0,hist03z2
754 Criminal justice assistance,2013,3781.0,hist03z2
800 General Government:,2013,0.0,hist03z2
801 Legislative functions,2013,3729.0,hist03z2
802 Executive direction and management,2013,478.0,hist03z2
803 Central fiscal operations,2013,12051.0,hist03z2
804 General property and records management,2013,-10.0,hist03z2
805 Central personnel management,2013,372.0,hist03z2
806 General purpose fiscal assistance,2013,7852.0,hist03z2
808 Other general government,2013,5957.0,hist03z2
809 Deductions for offsetting receipts,2013,-2692.0,hist03z2
900 Net Interest:,2013,0.0,hist03z2
901 Interest on Treasury debt securities (gross),2013,415651.0,hist03z2
902 Interest received by on-budget trust funds,2013,-51015.0,hist03z2
903 Interest received by off-budget trust funds,2013,-105650.0,hist03z2
908 Other interest,2013,-35053.0,hist03z2
909 Other investment income,2013,-3048.0,hist03z2
950 Undistributed Offsetting Receipts:,2013,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",2013,-65155.0,hist03z2
"952 Employer share, employee retirement (off-budget)",2013,-16168.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,2013,-8874.0,hist03z2
954 Sale of major assets,2013,-2588.0,hist03z2
959 Other undistributed offsetting receipts,2013,0.0,hist03z2
050 National Defense:,2014,0.0,hist03z2
051 Department of Defense-Military:,2014,0.0,hist03z2
Military Personnel,2014,148923.0,hist03z2
Operation and Maintenance,2014,244481.0,hist03z2
Procurement,2014,107485.0,hist03z2
"Research, Development, Test, and Evaluation",2014,64928.0,hist03z2
Military Construction,2014,9823.0,hist03z2
Family Housing,2014,1354.0,hist03z2
Other,2014,903.0,hist03z2
"051 Subtotal, Department of Defense-Military",2014,577897.0,hist03z2
053 Atomic energy defense activities,2014,17416.0,hist03z2
054 Defense-related activities,2014,8144.0,hist03z2
150 International Affairs:,2014,0.0,hist03z2
151 International development and humanitarian assistance,2014,23534.0,hist03z2
152 International security assistance,2014,11381.0,hist03z2
153 Conduct of foreign affairs,2014,12859.0,hist03z2
154 Foreign information and exchange activities,2014,1464.0,hist03z2
155 International financial programs,2014,-2359.0,hist03z2
"250 General Science, Space, and Technology:",2014,0.0,hist03z2
251 General science and basic research,2014,12011.0,hist03z2
"252 Space flight, research, and supporting activities",2014,16559.0,hist03z2
270 Energy:,2014,0.0,hist03z2
271 Energy supply,2014,4056.0,hist03z2
272 Energy conservation,2014,910.0,hist03z2
274 Emergency energy preparedness,2014,-140.0,hist03z2
"276 Energy information, policy, and regulation",2014,444.0,hist03z2
300 Natural Resources and Environment:,2014,0.0,hist03z2
301 Water resources,2014,7912.0,hist03z2
302 Conservation and land management,2014,9707.0,hist03z2
303 Recreational resources,2014,3362.0,hist03z2
304 Pollution control and abatement,2014,8634.0,hist03z2
306 Other natural resources,2014,6556.0,hist03z2
350 Agriculture:,2014,0.0,hist03z2
351 Farm income stabilization,2014,20012.0,hist03z2
352 Agricultural research and services,2014,4374.0,hist03z2
370 Commerce and Housing Credit:,2014,0.0,hist03z2
371 Mortgage credit,2014,-84300.0,hist03z2
372 Postal service,2014,-2453.0,hist03z2
373 Deposit insurance,2014,-13823.0,hist03z2
376 Other advancement of commerce,2014,5715.0,hist03z2
400 Transportation:,2014,0.0,hist03z2
401 Ground transportation,2014,60827.0,hist03z2
402 Air transportation,2014,20923.0,hist03z2
403 Water transportation,2014,9759.0,hist03z2
407 Other transportation,2014,406.0,hist03z2
450 Community and Regional Development:,2014,0.0,hist03z2
451 Community development,2014,7896.0,hist03z2
452 Area and regional development,2014,3027.0,hist03z2
453 Disaster relief and insurance,2014,9747.0,hist03z2
"500 Education, Training, Employment, and Social Services:",2014,0.0,hist03z2
"501 Elementary, secondary, and vocational education",2014,40813.0,hist03z2
502 Higher education,2014,20099.0,hist03z2
503 Research and general education aids,2014,3552.0,hist03z2
504 Training and employment,2014,7013.0,hist03z2
505 Other labor services,2014,1834.0,hist03z2
506 Social services,2014,17299.0,hist03z2
550 Health:,2014,0.0,hist03z2
551 Health care services,2014,374581.0,hist03z2
552 Health research and training,2014,30959.0,hist03z2
554 Consumer and occupational health and safety,2014,3957.0,hist03z2
570 Medicare:,2014,0.0,hist03z2
571 Medicare,2014,511688.0,hist03z2
600 Income Security:,2014,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),2014,8776.0,hist03z2
602 Federal employee retirement and disability,2014,134565.0,hist03z2
603 Unemployment compensation,2014,45717.0,hist03z2
604 Housing assistance,2014,47615.0,hist03z2
605 Food and nutrition assistance,2014,102936.0,hist03z2
609 Other income security,2014,173987.0,hist03z2
650 Social Security:,2014,0.0,hist03z2
651 Social security,2014,850533.0,hist03z2
700 Veterans Benefits and Services:,2014,0.0,hist03z2
701 Income security for veterans,2014,70911.0,hist03z2
"702 Veterans education, training, and rehabilitation",2014,13506.0,hist03z2
703 Hospital and medical care for veterans,2014,56200.0,hist03z2
704 Veterans housing,2014,2143.0,hist03z2
705 Other veterans benefits and services,2014,6861.0,hist03z2
750 Administration of Justice:,2014,0.0,hist03z2
751 Federal law enforcement activities,2014,26106.0,hist03z2
752 Federal litigative and judicial activities,2014,14224.0,hist03z2
753 Federal correctional activities,2014,6751.0,hist03z2
754 Criminal justice assistance,2014,3376.0,hist03z2
800 General Government:,2014,0.0,hist03z2
801 Legislative functions,2014,3568.0,hist03z2
802 Executive direction and management,2014,484.0,hist03z2
803 Central fiscal operations,2014,11695.0,hist03z2
804 General property and records management,2014,-386.0,hist03z2
805 Central personnel management,2014,268.0,hist03z2
806 General purpose fiscal assistance,2014,7643.0,hist03z2
808 Other general government,2014,3514.0,hist03z2
809 Deductions for offsetting receipts,2014,127.0,hist03z2
900 Net Interest:,2014,0.0,hist03z2
901 Interest on Treasury debt securities (gross),2014,429538.0,hist03z2
902 Interest received by on-budget trust funds,2014,-57848.0,hist03z2
903 Interest received by off-budget trust funds,2014,-100266.0,hist03z2
908 Other interest,2014,-39900.0,hist03z2
909 Other investment income,2014,-2568.0,hist03z2
950 Undistributed Offsetting Receipts:,2014,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",2014,-63612.0,hist03z2
"952 Employer share, employee retirement (off-budget)",2014,-15737.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,2014,-7474.0,hist03z2
954 Sale of major assets,2014,0.0,hist03z2
959 Other undistributed offsetting receipts,2014,-1221.0,hist03z2
050 National Defense:,2015,0.0,hist03z2
051 Department of Defense-Military:,2015,0.0,hist03z2
Military Personnel,2015,145206.0,hist03z2
Operation and Maintenance,2015,247239.0,hist03z2
Procurement,2015,101342.0,hist03z2
"Research, Development, Test, and Evaluation",2015,64124.0,hist03z2
Military Construction,2015,8132.0,hist03z2
Family Housing,2015,1198.0,hist03z2
Other,2015,-4742.0,hist03z2
"051 Subtotal, Department of Defense-Military",2015,562499.0,hist03z2
053 Atomic energy defense activities,2015,18692.0,hist03z2
054 Defense-related activities,2015,8468.0,hist03z2
150 International Affairs:,2015,0.0,hist03z2
151 International development and humanitarian assistance,2015,24087.0,hist03z2
152 International security assistance,2015,12907.0,hist03z2
153 Conduct of foreign affairs,2015,13246.0,hist03z2
154 Foreign information and exchange activities,2015,1531.0,hist03z2
155 International financial programs,2015,269.0,hist03z2
"250 General Science, Space, and Technology:",2015,0.0,hist03z2
251 General science and basic research,2015,11719.0,hist03z2
"252 Space flight, research, and supporting activities",2015,17693.0,hist03z2
270 Energy:,2015,0.0,hist03z2
271 Energy supply,2015,4710.0,hist03z2
272 Energy conservation,2015,1187.0,hist03z2
274 Emergency energy preparedness,2015,449.0,hist03z2
"276 Energy information, policy, and regulation",2015,495.0,hist03z2
300 Natural Resources and Environment:,2015,0.0,hist03z2
301 Water resources,2015,7760.0,hist03z2
302 Conservation and land management,2015,10519.0,hist03z2
303 Recreational resources,2015,3501.0,hist03z2
304 Pollution control and abatement,2015,7240.0,hist03z2
306 Other natural resources,2015,7013.0,hist03z2
350 Agriculture:,2015,0.0,hist03z2
351 Farm income stabilization,2015,13424.0,hist03z2
352 Agricultural research and services,2015,5076.0,hist03z2
370 Commerce and Housing Credit:,2015,0.0,hist03z2
371 Mortgage credit,2015,-35658.0,hist03z2
372 Postal service,2015,-1610.0,hist03z2
373 Deposit insurance,2015,-12812.0,hist03z2
376 Other advancement of commerce,2015,12175.0,hist03z2
400 Transportation:,2015,0.0,hist03z2
401 Ground transportation,2015,59126.0,hist03z2
402 Air transportation,2015,20033.0,hist03z2
403 Water transportation,2015,9994.0,hist03z2
407 Other transportation,2015,380.0,hist03z2
450 Community and Regional Development:,2015,0.0,hist03z2
451 Community development,2015,7817.0,hist03z2
452 Area and regional development,2015,3861.0,hist03z2
453 Disaster relief and insurance,2015,8991.0,hist03z2
"500 Education, Training, Employment, and Social Services:",2015,0.0,hist03z2
"501 Elementary, secondary, and vocational education",2015,40022.0,hist03z2
502 Higher education,2015,51315.0,hist03z2
503 Research and general education aids,2015,3493.0,hist03z2
504 Training and employment,2015,7103.0,hist03z2
505 Other labor services,2015,1799.0,hist03z2
506 Social services,2015,18303.0,hist03z2
550 Health:,2015,0.0,hist03z2
551 Health care services,2015,446368.0,hist03z2
552 Health research and training,2015,31426.0,hist03z2
554 Consumer and occupational health and safety,2015,4463.0,hist03z2
570 Medicare:,2015,0.0,hist03z2
571 Medicare,2015,546202.0,hist03z2
600 Income Security:,2015,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),2015,7805.0,hist03z2
602 Federal employee retirement and disability,2015,139123.0,hist03z2
603 Unemployment compensation,2015,34978.0,hist03z2
604 Housing assistance,2015,47823.0,hist03z2
605 Food and nutrition assistance,2015,104797.0,hist03z2
609 Other income security,2015,174274.0,hist03z2
650 Social Security:,2015,0.0,hist03z2
651 Social security,2015,887753.0,hist03z2
700 Veterans Benefits and Services:,2015,0.0,hist03z2
701 Income security for veterans,2015,76403.0,hist03z2
"702 Veterans education, training, and rehabilitation",2015,13383.0,hist03z2
703 Hospital and medical care for veterans,2015,61893.0,hist03z2
704 Veterans housing,2015,743.0,hist03z2
705 Other veterans benefits and services,2015,7359.0,hist03z2
750 Administration of Justice:,2015,0.0,hist03z2
751 Federal law enforcement activities,2015,26937.0,hist03z2
752 Federal litigative and judicial activities,2015,14717.0,hist03z2
753 Federal correctional activities,2015,7049.0,hist03z2
754 Criminal justice assistance,2015,3203.0,hist03z2
800 General Government:,2015,0.0,hist03z2
801 Legislative functions,2015,3751.0,hist03z2
802 Executive direction and management,2015,510.0,hist03z2
803 Central fiscal operations,2015,11096.0,hist03z2
804 General property and records management,2015,-490.0,hist03z2
805 Central personnel management,2015,81.0,hist03z2
806 General purpose fiscal assistance,2015,7266.0,hist03z2
808 Other general government,2015,3528.0,hist03z2
809 Deductions for offsetting receipts,2015,-4786.0,hist03z2
900 Net Interest:,2015,0.0,hist03z2
901 Interest on Treasury debt securities (gross),2015,402429.0,hist03z2
902 Interest received by on-budget trust funds,2015,-45823.0,hist03z2
903 Interest received by off-budget trust funds,2015,-95968.0,hist03z2
908 Other interest,2015,-37781.0,hist03z2
909 Other investment income,2015,324.0,hist03z2
950 Undistributed Offsetting Receipts:,2015,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",2015,-65112.0,hist03z2
"952 Employer share, employee retirement (off-budget)",2015,-16008.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,2015,-4555.0,hist03z2
954 Sale of major assets,2015,0.0,hist03z2
959 Other undistributed offsetting receipts,2015,-30128.0,hist03z2
050 National Defense:,2016,0.0,hist03z2
051 Department of Defense-Military:,2016,0.0,hist03z2
Military Personnel,2016,147905.0,hist03z2
Operation and Maintenance,2016,243198.0,hist03z2
Procurement,2016,102656.0,hist03z2
"Research, Development, Test, and Evaluation",2016,64873.0,hist03z2
Military Construction,2016,6677.0,hist03z2
Family Housing,2016,1304.0,hist03z2
Other,2016,-1243.0,hist03z2
"051 Subtotal, Department of Defense-Military",2016,565370.0,hist03z2
053 Atomic energy defense activities,2016,19387.0,hist03z2
054 Defense-related activities,2016,8615.0,hist03z2
150 International Affairs:,2016,0.0,hist03z2
151 International development and humanitarian assistance,2016,24129.0,hist03z2
152 International security assistance,2016,11305.0,hist03z2
153 Conduct of foreign affairs,2016,13874.0,hist03z2
154 Foreign information and exchange activities,2016,1546.0,hist03z2
155 International financial programs,2016,-5548.0,hist03z2
"250 General Science, Space, and Technology:",2016,0.0,hist03z2
251 General science and basic research,2016,11950.0,hist03z2
"252 Space flight, research, and supporting activities",2016,18224.0,hist03z2
270 Energy:,2016,0.0,hist03z2
271 Energy supply,2016,2021.0,hist03z2
272 Energy conservation,2016,967.0,hist03z2
274 Emergency energy preparedness,2016,234.0,hist03z2
"276 Energy information, policy, and regulation",2016,499.0,hist03z2
300 Natural Resources and Environment:,2016,0.0,hist03z2
301 Water resources,2016,7378.0,hist03z2
302 Conservation and land management,2016,12305.0,hist03z2
303 Recreational resources,2016,3688.0,hist03z2
304 Pollution control and abatement,2016,8619.0,hist03z2
306 Other natural resources,2016,7091.0,hist03z2
350 Agriculture:,2016,0.0,hist03z2
351 Farm income stabilization,2016,13418.0,hist03z2
352 Agricultural research and services,2016,4926.0,hist03z2
370 Commerce and Housing Credit:,2016,0.0,hist03z2
371 Mortgage credit,2016,-34721.0,hist03z2
372 Postal service,2016,-1265.0,hist03z2
373 Deposit insurance,2016,-13052.0,hist03z2
376 Other advancement of commerce,2016,14961.0,hist03z2
400 Transportation:,2016,0.0,hist03z2
401 Ground transportation,2016,62136.0,hist03z2
402 Air transportation,2016,20028.0,hist03z2
403 Water transportation,2016,10064.0,hist03z2
407 Other transportation,2016,338.0,hist03z2
450 Community and Regional Development:,2016,0.0,hist03z2
451 Community development,2016,7095.0,hist03z2
452 Area and regional development,2016,2451.0,hist03z2
453 Disaster relief and insurance,2016,10594.0,hist03z2
"500 Education, Training, Employment, and Social Services:",2016,0.0,hist03z2
"501 Elementary, secondary, and vocational education",2016,39779.0,hist03z2
502 Higher education,2016,38736.0,hist03z2
503 Research and general education aids,2016,3529.0,hist03z2
504 Training and employment,2016,7027.0,hist03z2
505 Other labor services,2016,1878.0,hist03z2
506 Social services,2016,18760.0,hist03z2
550 Health:,2016,0.0,hist03z2
551 Health care services,2016,474779.0,hist03z2
552 Health research and training,2016,31859.0,hist03z2
554 Consumer and occupational health and safety,2016,4687.0,hist03z2
570 Medicare:,2016,0.0,hist03z2
571 Medicare,2016,594536.0,hist03z2
600 Income Security:,2016,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),2016,3777.0,hist03z2
602 Federal employee retirement and disability,2016,144716.0,hist03z2
603 Unemployment compensation,2016,35159.0,hist03z2
604 Housing assistance,2016,49076.0,hist03z2
605 Food and nutrition assistance,2016,102300.0,hist03z2
609 Other income security,2016,179070.0,hist03z2
650 Social Security:,2016,0.0,hist03z2
651 Social security,2016,916067.0,hist03z2
700 Veterans Benefits and Services:,2016,0.0,hist03z2
701 Income security for veterans,2016,86837.0,hist03z2
"702 Veterans education, training, and rehabilitation",2016,14354.0,hist03z2
703 Hospital and medical care for veterans,2016,65248.0,hist03z2
704 Veterans housing,2016,804.0,hist03z2
705 Other veterans benefits and services,2016,7314.0,hist03z2
750 Administration of Justice:,2016,0.0,hist03z2
751 Federal law enforcement activities,2016,28886.0,hist03z2
752 Federal litigative and judicial activities,2016,14892.0,hist03z2
753 Federal correctional activities,2016,6952.0,hist03z2
754 Criminal justice assistance,2016,5038.0,hist03z2
800 General Government:,2016,0.0,hist03z2
801 Legislative functions,2016,3831.0,hist03z2
802 Executive direction and management,2016,418.0,hist03z2
803 Central fiscal operations,2016,11795.0,hist03z2
804 General property and records management,2016,-325.0,hist03z2
805 Central personnel management,2016,-362.0,hist03z2
806 General purpose fiscal assistance,2016,7092.0,hist03z2
808 Other general government,2016,4743.0,hist03z2
809 Deductions for offsetting receipts,2016,-4046.0,hist03z2
900 Net Interest:,2016,0.0,hist03z2
901 Interest on Treasury debt securities (gross),2016,429950.0,hist03z2
902 Interest received by on-budget trust funds,2016,-55536.0,hist03z2
903 Interest received by off-budget trust funds,2016,-90575.0,hist03z2
908 Other interest,2016,-41859.0,hist03z2
909 Other investment income,2016,-1947.0,hist03z2
950 Undistributed Offsetting Receipts:,2016,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",2016,-67096.0,hist03z2
"952 Employer share, employee retirement (off-budget)",2016,-16936.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,2016,-2783.0,hist03z2
954 Sale of major assets,2016,0.0,hist03z2
959 Other undistributed offsetting receipts,2016,-8436.0,hist03z2
050 National Defense:,2017,0.0,hist03z2
051 Department of Defense-Military:,2017,0.0,hist03z2
Military Personnel,2017,144701.0,hist03z2
Operation and Maintenance,2017,245184.0,hist03z2
Procurement,2017,104127.0,hist03z2
"Research, Development, Test, and Evaluation",2017,68127.0,hist03z2
Military Construction,2017,6671.0,hist03z2
Family Housing,2017,1207.0,hist03z2
Other,2017,-1120.0,hist03z2
"051 Subtotal, Department of Defense-Military",2017,568897.0,hist03z2
053 Atomic energy defense activities,2017,20482.0,hist03z2
054 Defense-related activities,2017,9344.0,hist03z2
150 International Affairs:,2017,0.0,hist03z2
151 International development and humanitarian assistance,2017,24542.0,hist03z2
152 International security assistance,2017,12240.0,hist03z2
153 Conduct of foreign affairs,2017,12888.0,hist03z2
154 Foreign information and exchange activities,2017,1595.0,hist03z2
155 International financial programs,2017,-4957.0,hist03z2
"250 General Science, Space, and Technology:",2017,0.0,hist03z2
251 General science and basic research,2017,12324.0,hist03z2
"252 Space flight, research, and supporting activities",2017,18074.0,hist03z2
270 Energy:,2017,0.0,hist03z2
271 Energy supply,2017,2827.0,hist03z2
272 Energy conservation,2017,1048.0,hist03z2
274 Emergency energy preparedness,2017,-536.0,hist03z2
"276 Energy information, policy, and regulation",2017,517.0,hist03z2
300 Natural Resources and Environment:,2017,0.0,hist03z2
301 Water resources,2017,7527.0,hist03z2
302 Conservation and land management,2017,12244.0,hist03z2
303 Recreational resources,2017,3874.0,hist03z2
304 Pollution control and abatement,2017,8089.0,hist03z2
306 Other natural resources,2017,6162.0,hist03z2
350 Agriculture:,2017,0.0,hist03z2
351 Farm income stabilization,2017,14204.0,hist03z2
352 Agricultural research and services,2017,4668.0,hist03z2
370 Commerce and Housing Credit:,2017,0.0,hist03z2
371 Mortgage credit,2017,-30081.0,hist03z2
372 Postal service,2017,-2238.0,hist03z2
373 Deposit insurance,2017,-12098.0,hist03z2
376 Other advancement of commerce,2017,17732.0,hist03z2
400 Transportation:,2017,0.0,hist03z2
401 Ground transportation,2017,62854.0,hist03z2
402 Air transportation,2017,20251.0,hist03z2
403 Water transportation,2017,10056.0,hist03z2
407 Other transportation,2017,391.0,hist03z2
450 Community and Regional Development:,2017,0.0,hist03z2
451 Community development,2017,6718.0,hist03z2
452 Area and regional development,2017,3082.0,hist03z2
453 Disaster relief and insurance,2017,15107.0,hist03z2
"500 Education, Training, Employment, and Social Services:",2017,0.0,hist03z2
"501 Elementary, secondary, and vocational education",2017,40631.0,hist03z2
502 Higher education,2017,71778.0,hist03z2
503 Research and general education aids,2017,3691.0,hist03z2
504 Training and employment,2017,7018.0,hist03z2
505 Other labor services,2017,1900.0,hist03z2
506 Social services,2017,18935.0,hist03z2
550 Health:,2017,0.0,hist03z2
551 Health care services,2017,492835.0,hist03z2
552 Health research and training,2017,34898.0,hist03z2
554 Consumer and occupational health and safety,2017,5419.0,hist03z2
570 Medicare:,2017,0.0,hist03z2
571 Medicare,2017,597307.0,hist03z2
600 Income Security:,2017,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),2017,4528.0,hist03z2
602 Federal employee retirement and disability,2017,142161.0,hist03z2
603 Unemployment compensation,2017,33320.0,hist03z2
604 Housing assistance,2017,50011.0,hist03z2
605 Food and nutrition assistance,2017,99702.0,hist03z2
609 Other income security,2017,173721.0,hist03z2
650 Social Security:,2017,0.0,hist03z2
651 Social security,2017,944878.0,hist03z2
700 Veterans Benefits and Services:,2017,0.0,hist03z2
701 Income security for veterans,2017,86134.0,hist03z2
"702 Veterans education, training, and rehabilitation",2017,13320.0,hist03z2
703 Hospital and medical care for veterans,2017,69732.0,hist03z2
704 Veterans housing,2017,-546.0,hist03z2
705 Other veterans benefits and services,2017,7944.0,hist03z2
750 Administration of Justice:,2017,0.0,hist03z2
751 Federal law enforcement activities,2017,29818.0,hist03z2
752 Federal litigative and judicial activities,2017,15105.0,hist03z2
753 Federal correctional activities,2017,6977.0,hist03z2
754 Criminal justice assistance,2017,6044.0,hist03z2
800 General Government:,2017,0.0,hist03z2
