function,year,amount,sheet
Department of Agriculture,2011,139397.0,hist04z1
Department of Commerce,2011,9930.0,hist04z1
Department of Defense--Military Programs,2011,678074.0,hist04z1
Department of Education,2011,65484.0,hist04z1
Department of Energy,2011,31371.0,hist04z1
Department of Health and Human Services,2011,891247.0,hist04z1
Department of Homeland Security,2011,45741.0,hist04z1
Department of Housing and Urban Development,2011,57004.0,hist04z1
Department of the Interior,2011,13519.0,hist04z1
Department of Justice,2011,30519.0,hist04z1
Department of Labor,2011,131975.0,hist04z1
Department of State,2011,24354.0,hist04z1
Department of Transportation,2011,77302.0,hist04z1
Department of the Treasury,2011,538707.0,hist04z1
Department of Veterans Affairs,2011,126918.0,hist04z1
Corps of Engineers--Civil Works,2011,10138.0,hist04z1
Other Defense--Civil Programs,2011,54775.0,hist04z1
Environmental Protection Agency,2011,10772.0,hist04z1
Executive Office of the President,2011,484.0,hist04z1
General Services Administration,2011,1889.0,hist04z1
International Assistance Programs,2011,20583.0,hist04z1
National Aeronautics and Space Administration,2011,17618.0,hist04z1
National Science Foundation,2011,7146.0,hist04z1
Office of Personnel Management,2011,74090.0,hist04z1
Small Business Administration,2011,6163.0,hist04z1
Social Security Administration (On-Budget),2011,155316.0,hist04z1
Social Security Administration (Off-Budget),2011,628878.0,hist04z1
Other Independent Agencies (On-Budget),2011,17466.0,hist04z1
Other Independent Agencies (Off-Budget),2011,808.0,hist04z1
Undistributed Offsetting Receipts,2011,-276478.0,hist04z1
(On-budget),2011,-145398.0,hist04z1
(Off-budget),2011,-131080.0,hist04z1
Total outlays,2011,3603065.0,hist04z1
Legislative Branch,2012,4440.0,hist04z1
Judicial Branch,2012,7227.0,hist04z1
Department of Agriculture,2012,139717.0,hist04z1
Department of Commerce,2012,10267.0,hist04z1
Department of Defense--Military Programs,2012,650867.0,hist04z1
Department of Education,2012,57249.0,hist04z1
Department of Energy,2012,32484.0,hist04z1
Department of Health and Human Services,2012,848056.0,hist04z1
Department of Homeland Security,2012,47422.0,hist04z1
Department of Housing and Urban Development,2012,49600.0,hist04z1
Department of the Interior,2012,12891.0,hist04z1
Department of Justice,2012,31159.0,hist04z1
Department of Labor,2012,104588.0,hist04z1
Department of State,2012,26947.0,hist04z1
Department of Transportation,2012,75149.0,hist04z1
Department of the Treasury,2012,464714.0,hist04z1
Department of Veterans Affairs,2012,124124.0,hist04z1
Corps of Engineers--Civil Works,2012,7777.0,hist04z1
Other Defense--Civil Programs,2012,77313.0,hist04z1
Environmental Protection Agency,2012,12796.0,hist04z1
Executive Office of the President,2012,405.0,hist04z1
General Services Administration,2012,1753.0,hist04z1
International Assistance Programs,2012,9627.0,hist04z1
National Aeronautics and Space Administration,2012,17190.0,hist04z1
National Science Foundation,2012,7255.0,hist04z1
Office of Personnel Management,2012,79457.0,hist04z1
Small Business Administration,2012,2936.0,hist04z1
Social Security Administration (On-Budget),2012,188241.0,hist04z1
Social Security Administration (Off-Budget),2012,632903.0,hist04z1
Other Independent Agencies (On-Budget),2012,30021.0,hist04z1
Other Independent Agencies (Off-Budget),2012,2670.0,hist04z1
Undistributed Offsetting Receipts,2012,-230682.0,hist04z1
(On-budget),2012,-102697.0,hist04z1
(Off-budget),2012,-127985.0,hist04z1
Total outlays,2012,3526563.0,hist04z1
Legislative Branch,2013,4316.0,hist04z1
Judicial Branch,2013,7063.0,hist04z1
Department of Agriculture,2013,155895.0,hist04z1
Department of Commerce,2013,9140.0,hist04z1
Department of Defense--Military Programs,2013,607800.0,hist04z1
Department of Education,2013,40910.0,hist04z1
Department of Energy,2013,24731.0,hist04z1
Department of Health and Human Services,2013,886292.0,hist04z1
Department of Homeland Security,2013,57216.0,hist04z1
Department of Housing and Urban Development,2013,56577.0,hist04z1
Department of the Interior,2013,9607.0,hist04z1
Department of Justice,2013,29745.0,hist04z1
Department of Labor,2013,80307.0,hist04z1
Department of State,2013,25972.0,hist04z1
Department of Transportation,2013,76322.0,hist04z1
Department of the Treasury,2013,399068.0,hist04z1
Department of Veterans Affairs,2013,138464.0,hist04z1
Corps of Engineers--Civil Works,2013,6299.0,hist04z1
Other Defense--Civil Programs,2013,56811.0,hist04z1
Environmental Protection Agency,2013,9484.0,hist04z1
Executive Office of the President,2013,380.0,hist04z1
General Services Administration,2013,-368.0,hist04z1
International Assistance Programs,2013,19905.0,hist04z1
National Aeronautics and Space Administration,2013,16975.0,hist04z1
National Science Foundation,2013,7417.0,hist04z1
Office of Personnel Management,2013,83867.0,hist04z1
Small Business Administration,2013,477.0,hist04z1
Social Security Administration (On-Budget),2013,109849.0,hist04z1
Social Security Administration (Off-Budget),2013,757542.0,hist04z1
Other Independent Agencies (On-Budget),2013,28181.0,hist04z1
Other Independent Agencies (Off-Budget),2013,-1913.0,hist04z1
Undistributed Offsetting Receipts,2013,-249450.0,hist04z1
(On-budget),2013,-127632.0,hist04z1
(Off-budget),2013,-121818.0,hist04z1
Total outlays,2013,3454881.0,hist04z1
Legislative Branch,2014,4164.0,hist04z1
Judicial Branch,2014,6893.0,hist04z1
Department of Agriculture,2014,141808.0,hist04z1
Department of Commerce,2014,7895.0,hist04z1
Department of Defense--Military Programs,2014,577898.0,hist04z1
Department of Education,2014,59610.0,hist04z1
Department of Energy,2014,23638.0,hist04z1
Department of Health and Human Services,2014,936012.0,hist04z1
Department of Homeland Security,2014,43263.0,hist04z1
Department of Housing and Urban Development,2014,38527.0,hist04z1
Department of the Interior,2014,11279.0,hist04z1
Department of Justice,2014,28620.0,hist04z1
Department of Labor,2014,56774.0,hist04z1
Department of State,2014,27481.0,hist04z1
Department of Transportation,2014,76174.0,hist04z1
Department of the Treasury,2014,446897.0,hist04z1
Department of Veterans Affairs,2014,149074.0,hist04z1
Corps of Engineers--Civil Works,2014,6535.0,hist04z1
Other Defense--Civil Programs,2014,57370.0,hist04z1
Environmental Protection Agency,2014,9399.0,hist04z1
Executive Office of the President,2014,375.0,hist04z1
General Services Administration,2014,-767.0,hist04z1
International Assistance Programs,2014,18935.0,hist04z1
National Aeronautics and Space Administration,2014,17095.0,hist04z1
National Science Foundation,2014,7053.0,hist04z1
Office of Personnel Management,2014,87917.0,hist04z1
Small Business Administration,2014,194.0,hist04z1
Social Security Administration (On-Budget),2014,81184.0,hist04z1
Social Security Administration (Off-Budget),2014,824587.0,hist04z1
Other Independent Agencies (On-Budget),2014,9089.0,hist04z1
Other Independent Agencies (Off-Budget),2014,-2531.0,hist04z1
Undistributed Offsetting Receipts,2014,-246158.0,hist04z1
(On-budget),2014,-130155.0,hist04z1
(Off-budget),2014,-116003.0,hist04z1
Total outlays,2014,3506284.0,hist04z1
Legislative Branch,2015,4321.0,hist04z1
Judicial Branch,2015,7137.0,hist04z1
Department of Agriculture,2015,139115.0,hist04z1
Department of Commerce,2015,8956.0,hist04z1
Department of Defense--Military Programs,2015,562499.0,hist04z1
Department of Education,2015,90029.0,hist04z1
Department of Energy,2015,25427.0,hist04z1
Department of Health and Human Services,2015,1027515.0,hist04z1
Department of Homeland Security,2015,42572.0,hist04z1
Department of Housing and Urban Development,2015,35527.0,hist04z1
Department of the Interior,2015,12340.0,hist04z1
Department of Justice,2015,26906.0,hist04z1
Department of Labor,2015,45217.0,hist04z1
Department of State,2015,26498.0,hist04z1
Department of Transportation,2015,75425.0,hist04z1
Department of the Treasury,2015,485623.0,hist04z1
Department of Veterans Affairs,2015,159216.0,hist04z1
Corps of Engineers--Civil Works,2015,6685.0,hist04z1
Other Defense--Civil Programs,2015,62966.0,hist04z1
Environmental Protection Agency,2015,7007.0,hist04z1
Executive Office of the President,2015,397.0,hist04z1
General Services Administration,2015,-890.0,hist04z1
International Assistance Programs,2015,24414.0,hist04z1
National Aeronautics and Space Administration,2015,18268.0,hist04z1
National Science Foundation,2015,6837.0,hist04z1
Office of Personnel Management,2015,91734.0,hist04z1
Small Business Administration,2015,-746.0,hist04z1
Social Security Administration (On-Budget),2015,87359.0,hist04z1
Social Security Administration (Off-Budget),2015,856763.0,hist04z1
Other Independent Agencies (On-Budget),2015,16037.0,hist04z1
Other Independent Agencies (Off-Budget),2015,-1710.0,hist04z1
Undistributed Offsetting Receipts,2015,-257594.0,hist04z1
(On-budget),2015,-145618.0,hist04z1
(Off-budget),2015,-111976.0,hist04z1
Total outlays,2015,3691850.0,hist04z1
Legislative Branch,2016,4347.0,hist04z1
Judicial Branch,2016,7499.0,hist04z1
Department of Agriculture,2016,138163.0,hist04z1
Department of Commerce,2016,9165.0,hist04z1
Department of Defense--Military Programs,2016,565370.0,hist04z1
Department of Education,2016,76978.0,hist04z1
Department of Energy,2016,25862.0,hist04z1
Department of Health and Human Services,2016,1102965.0,hist04z1
Department of Homeland Security,2016,45196.0,hist04z1
Department of Housing and Urban Development,2016,26388.0,hist04z1
Department of the Interior,2016,12583.0,hist04z1
Department of Justice,2016,29523.0,hist04z1
Department of Labor,2016,41364.0,hist04z1
Department of State,2016,29449.0,hist04z1
Department of Transportation,2016,78423.0,hist04z1
Department of the Treasury,2016,526116.0,hist04z1
Department of Veterans Affairs,2016,174019.0,hist04z1
Corps of Engineers--Civil Works,2016,6387.0,hist04z1
Other Defense--Civil Programs,2016,64508.0,hist04z1
Environmental Protection Agency,2016,8725.0,hist04z1
Executive Office of the President,2016,397.0,hist04z1
General Services Administration,2016,-735.0,hist04z1
International Assistance Programs,2016,16240.0,hist04z1
National Aeronautics and Space Administration,2016,18828.0,hist04z1
National Science Foundation,2016,6902.0,hist04z1
Office of Personnel Management,2016,91318.0,hist04z1
Small Business Administration,2016,-445.0,hist04z1
Social Security Administration (On-Budget),2016,93240.0,hist04z1
Social Security Administration (Off-Budget),2016,883545.0,hist04z1
Other Independent Agencies (On-Budget),2016,13018.0,hist04z1
Other Independent Agencies (Off-Budget),2016,-1361.0,hist04z1
Undistributed Offsetting Receipts,2016,-241362.0,hist04z1
(On-budget),2016,-133851.0,hist04z1
(Off-budget),2016,-107511.0,hist04z1
Total outlays,2016,3852615.0,hist04z1
Legislative Branch,2017,4500.0,hist04z1
Judicial Branch,2017,7569.0,hist04z1
Department of Agriculture,2017,127560.0,hist04z1
Department of Commerce,2017,10310.0,hist04z1
Department of Defense--Military Programs,2017,568897.0,hist04z1
Department of Education,2017,111702.0,hist04z1
Department of Energy,2017,25800.0,hist04z1
Department of Health and Human Services,2017,1116779.0,hist04z1
Department of Homeland Security,2017,50499.0,hist04z1
Department of Housing and Urban Development,2017,55630.0,hist04z1
Department of the Interior,2017,12154.0,hist04z1
Department of Justice,2017,30979.0,hist04z1
Department of Labor,2017,40124.0,hist04z1
Department of State,2017,27070.0,hist04z1
Department of Transportation,2017,79439.0,hist04z1
Department of the Treasury,2017,546397.0,hist04z1
Department of Veterans Affairs,2017,176050.0,hist04z1
Corps of Engineers--Civil Works,2017,6453.0,hist04z1
Other Defense--Civil Programs,2017,58696.0,hist04z1
Environmental Protection Agency,2017,8090.0,hist04z1
Executive Office of the President,2017,411.0,hist04z1
General Services Administration,2017,-661.0,hist04z1
International Assistance Programs,2017,18918.0,hist04z1
National Aeronautics and Space Administration,2017,18699.0,hist04z1
National Science Foundation,2017,7219.0,hist04z1
Office of Personnel Management,2017,95461.0,hist04z1
Small Business Administration,2017,438.0,hist04z1
Social Security Administration (On-Budget),2017,93328.0,hist04z1
Social Security Administration (Off-Budget),2017,907485.0,hist04z1
Other Independent Agencies (On-Budget),2017,14792.0,hist04z1
Other Independent Agencies (Off-Budget),2017,-2273.0,hist04z1
Undistributed Offsetting Receipts,2017,-236881.0,hist04z1
(On-budget),2017,-132870.0,hist04z1
(Off-budget),2017,-104011.0,hist04z1
Total outlays,2017,3981634.0,hist04z1
Legislative Branch,2018,4675.0,hist04z1
Judicial Branch,2018,7778.0,hist04z1
Department of Agriculture,2018,136716.0,hist04z1
Department of Commerce,2018,8565.0,hist04z1
Department of Defense--Military Programs,2018,600804.0,hist04z1
Department of Education,2018,63709.0,hist04z1
Department of Energy,2018,26482.0,hist04z1
Department of Health and Human Services,2018,1120506.0,hist04z1
Department of Homeland Security,2018,68374.0,hist04z1
Department of Housing and Urban Development,2018,54667.0,hist04z1
Department of the Interior,2018,13213.0,hist04z1
Department of Justice,2018,34526.0,hist04z1
Department of Labor,2018,39635.0,hist04z1
Department of State,2018,26391.0,hist04z1
Department of Transportation,2018,78494.0,hist04z1
Department of the Treasury,2018,629472.0,hist04z1
Department of Veterans Affairs,2018,178513.0,hist04z1
Corps of Engineers--Civil Works,2018,5017.0,hist04z1
Other Defense--Civil Programs,2018,55367.0,hist04z1
Environmental Protection Agency,2018,8082.0,hist04z1
Executive Office of the President,2018,379.0,hist04z1
General Services Administration,2018,-583.0,hist04z1
International Assistance Programs,2018,21528.0,hist04z1
National Aeronautics and Space Administration,2018,19754.0,hist04z1
National Science Foundation,2018,7169.0,hist04z1
Office of Personnel Management,2018,98804.0,hist04z1
Small Business Administration,2018,49.0,hist04z1
Social Security Administration (On-Budget),2018,87863.0,hist04z1
Social Security Administration (Off-Budget),2018,952039.0,hist04z1
Other Independent Agencies (On-Budget),2018,10479.0,hist04z1
Other Independent Agencies (Off-Budget),2018,-1465.0,hist04z1
Undistributed Offsetting Receipts,2018,-248021.0,hist04z1
(On-budget),2018,-146019.0,hist04z1
(Off-budget),2018,-102002.0,hist04z1
Total outlays,2018,4108981.0,hist04z1
Legislative Branch,2019,4961.0,hist04z1
Judicial Branch,2019,7988.0,hist04z1
Department of Agriculture,2019,150125.0,hist04z1
Department of Commerce,2019,11323.0,hist04z1
Department of Defense--Military Programs,2019,653696.0,hist04z1
Department of Education,2019,104366.0,hist04z1
Department of Energy,2019,28941.0,hist04z1
Department of Health and Human Services,2019,1213798.0,hist04z1
Department of Homeland Security,2019,56326.0,hist04z1
Department of Housing and Urban Development,2019,29193.0,hist04z1
Department of the Interior,2019,13903.0,hist04z1
Department of Justice,2019,35111.0,hist04z1
Department of Labor,2019,35805.0,hist04z1
Department of State,2019,28004.0,hist04z1
Department of Transportation,2019,80721.0,hist04z1
Department of the Treasury,2019,689496.0,hist04z1
Department of Veterans Affairs,2019,199580.0,hist04z1
Corps of Engineers--Civil Works,2019,6450.0,hist04z1
Other Defense--Civil Programs,2019,60932.0,hist04z1
Environmental Protection Agency,2019,8062.0,hist04z1
Executive Office of the President,2019,424.0,hist04z1
General Services Administration,2019,-1100.0,hist04z1
International Assistance Programs,2019,23860.0,hist04z1
National Aeronautics and Space Administration,2019,20179.0,hist04z1
National Science Foundation,2019,7261.0,hist04z1
Office of Personnel Management,2019,103138.0,hist04z1
Small Business Administration,2019,456.0,hist04z1
Social Security Administration (On-Budget),2019,93552.0,hist04z1
Social Security Administration (Off-Budget),2019,1008279.0,hist04z1
Other Independent Agencies (On-Budget),2019,21031.0,hist04z1
Other Independent Agencies (Off-Budget),2019,-1103.0,hist04z1
Undistributed Offsetting Receipts,2019,-247806.0,hist04z1
(On-budget),2019,-147247.0,hist04z1
(Off-budget),2019,-100559.0,hist04z1
Total outlays,2019,4446952.0,hist04z1
Legislative Branch,2020,5369.0,hist04z1
Judicial Branch,2020,8251.0,hist04z1
Department of Agriculture,2020,184221.0,hist04z1
Department of Commerce,2020,15916.0,hist04z1
Department of Defense--Military Programs,2020,690363.0,hist04z1
Department of Education,2020,204416.0,hist04z1
Department of Energy,2020,32047.0,hist04z1
Department of Health and Human Services,2020,1503954.0,hist04z1
Department of Homeland Security,2020,91965.0,hist04z1
Department of Housing and Urban Development,2020,33190.0,hist04z1
Department of the Interior,2020,16418.0,hist04z1
Department of Justice,2020,39610.0,hist04z1
Department of Labor,2020,477531.0,hist04z1
Department of State,2020,32864.0,hist04z1
Department of Transportation,2020,100340.0,hist04z1
Department of the Treasury,2020,1151724.0,hist04z1
Department of Veterans Affairs,2020,218394.0,hist04z1
Corps of Engineers--Civil Works,2020,7632.0,hist04z1
Other Defense--Civil Programs,2020,65248.0,hist04z1
Environmental Protection Agency,2020,8725.0,hist04z1
Executive Office of the President,2020,400.0,hist04z1
General Services Administration,2020,-268.0,hist04z1
International Assistance Programs,2020,21734.0,hist04z1
National Aeronautics and Space Administration,2020,21526.0,hist04z1
National Science Foundation,2020,7300.0,hist04z1
Office of Personnel Management,2020,105628.0,hist04z1
Small Business Administration,2020,577413.0,hist04z1
Social Security Administration (On-Budget),2020,97992.0,hist04z1
Social Security Administration (Off-Budget),2020,1055923.0,hist04z1
Other Independent Agencies (On-Budget),2020,21767.0,hist04z1
Other Independent Agencies (Off-Budget),2020,-2403.0,hist04z1
Undistributed Offsetting Receipts,2020,-241570.0,hist04z1
(On-budget),2020,-143632.0,hist04z1
(Off-budget),2020,-97938.0,hist04z1
Total outlays,2020,6553620.0,hist04z1
Legislative Branch,2021,5271.0,hist04z1
Judicial Branch,2021,8312.0,hist04z1
Department of Agriculture,2021,235192.0,hist04z1
Department of Commerce,2021,13135.0,hist04z1
Department of Defense--Military Programs,2021,717578.0,hist04z1
Department of Education,2021,260449.0,hist04z1
Department of Energy,2021,33702.0,hist04z1
Department of Health and Human Services,2021,1466675.0,hist04z1
Department of Homeland Security,2021,91069.0,hist04z1
Department of Housing and Urban Development,2021,35081.0,hist04z1
Department of the Interior,2021,15799.0,hist04z1
Department of Justice,2021,39261.0,hist04z1
Department of Labor,2021,404775.0,hist04z1
Department of State,2021,35816.0,hist04z1
Department of Transportation,2021,104939.0,hist04z1
Department of the Treasury,2021,1633751.0,hist04z1
Department of Veterans Affairs,2021,233784.0,hist04z1
Corps of Engineers--Civil Works,2021,7925.0,hist04z1
Other Defense--Civil Programs,2021,58083.0,hist04z1
Environmental Protection Agency,2021,8309.0,hist04z1
Executive Office of the President,2021,428.0,hist04z1
General Services Administration,2021,-1270.0,hist04z1
International Assistance Programs,2021,20051.0,hist04z1
National Aeronautics and Space Administration,2021,22249.0,hist04z1
National Science Foundation,2021,7377.0,hist04z1
Office of Personnel Management,2021,108550.0,hist04z1
Small Business Administration,2021,322722.0,hist04z1
Social Security Administration (On-Budget),2021,92730.0,hist04z1
Social Security Administration (Off-Budget),2021,1099724.0,hist04z1
Other Independent Agencies (On-Budget),2021,17168.0,hist04z1
Other Independent Agencies (Off-Budget),2021,-2734.0,hist04z1
Undistributed Offsetting Receipts,2021,-273440.0,hist04z1
(On-budget),2021,-180297.0,hist04z1
(Off-budget),2021,-93143.0,hist04z1
Total outlays,2021,6822461.0,hist04z1
Legislative Branch,2022,5750.0,hist04z1
Judicial Branch,2022,8726.0,hist04z1
Department of Agriculture,2022,245210.0,hist04z1
Department of Commerce,2022,11733.0,hist04z1
Department of Defense--Military Programs,2022,726452.0,hist04z1
Department of Education,2022,639365.0,hist04z1
Department of Energy,2022,22442.0,hist04z1
Department of Health and Human Services,2022,1642918.0,hist04z1
Department of Homeland Security,2022,80861.0,hist04z1
Department of Housing and Urban Development,2022,29308.0,hist04z1
Department of the Interior,2022,13919.0,hist04z1
Department of Justice,2022,39605.0,hist04z1
Department of Labor,2022,51738.0,hist04z1
Department of State,2022,33234.0,hist04z1
Department of Transportation,2022,113727.0,hist04z1
Department of the Treasury,2022,1162219.0,hist04z1
Department of Veterans Affairs,2022,273863.0,hist04z1
Corps of Engineers--Civil Works,2022,8177.0,hist04z1
Other Defense--Civil Programs,2022,56869.0,hist04z1
Environmental Protection Agency,2022,9281.0,hist04z1
Executive Office of the President,2022,457.0,hist04z1
General Services Administration,2022,-1203.0,hist04z1
International Assistance Programs,2022,36008.0,hist04z1
National Aeronautics and Space Administration,2022,23079.0,hist04z1
National Science Foundation,2022,8133.0,hist04z1
Office of Personnel Management,2022,113573.0,hist04z1
Small Business Administration,2022,23200.0,hist04z1
Social Security Administration (On-Budget),2022,111915.0,hist04z1
Social Security Administration (Off-Budget),2022,1170139.0,hist04z1
Other Independent Agencies (On-Budget),2022,31895.0,hist04z1
Other Independent Agencies (Off-Budget),2022,-417.0,hist04z1
Undistributed Offsetting Receipts,2022,-418915.0,hist04z1
(On-budget),2022,-330348.0,hist04z1
(Off-budget),2022,-88567.0,hist04z1
Total outlays,2022,6273261.0,hist04z1
Legislative Branch,2023,6512.0,hist04z1
Judicial Branch,2023,8996.0,hist04z1
Department of Agriculture,2023,228883.0,hist04z1
Department of Commerce,2023,12047.0,hist04z1
Department of Defense--Military Programs,2023,775874.0,hist04z1
Department of Education,2023,-41105.0,hist04z1
Department of Energy,2023,34419.0,hist04z1
Department of Health and Human Services,2023,1708519.0,hist04z1
Department of Homeland Security,2023,89034.0,hist04z1
Department of Housing and Urban Development,2023,55190.0,hist04z1
Department of the Interior,2023,15870.0,hist04z1
Department of Justice,2023,44327.0,hist04z1
Department of Labor,2023,87535.0,hist04z1
Department of State,2023,32995.0,hist04z1
Department of Transportation,2023,109518.0,hist04z1
Department of the Treasury,2023,1106946.0,hist04z1
Department of Veterans Affairs,2023,301020.0,hist04z1
Corps of Engineers--Civil Works,2023,7804.0,hist04z1
Other Defense--Civil Programs,2023,68927.0,hist04z1
Environmental Protection Agency,2023,12585.0,hist04z1
Executive Office of the President,2023,540.0,hist04z1
General Services Administration,2023,-699.0,hist04z1
International Assistance Programs,2023,36060.0,hist04z1
National Aeronautics and Space Administration,2023,25321.0,hist04z1
National Science Foundation,2023,8950.0,hist04z1
Office of Personnel Management,2023,122510.0,hist04z1
Small Business Administration,2023,26071.0,hist04z1
Social Security Administration (On-Budget),2023,112810.0,hist04z1
Social Security Administration (Off-Budget),2023,1303517.0,hist04z1
Other Independent Agencies (On-Budget),2023,129008.0,hist04z1
Other Independent Agencies (Off-Budget),2023,5769.0,hist04z1
Undistributed Offsetting Receipts,2023,-301080.0,hist04z1
(On-budget),2023,-212894.0,hist04z1
(Off-budget),2023,-88186.0,hist04z1
Total outlays,2023,6134673.0,hist04z1
Legislative Branch,2024,6829.0,hist04z1
Judicial Branch,2024,9480.0,hist04z1
Department of Agriculture,2024,203404.0,hist04z1
Department of Commerce,2024,14830.0,hist04z1
Department of Defense--Military Programs,2024,826274.0,hist04z1
Department of Education,2024,267920.0,hist04z1
Department of Energy,2024,49312.0,hist04z1
Department of Health and Human Services,2024,1720617.0,hist04z1
Department of Homeland Security,2024,89288.0,hist04z1
Department of Housing and Urban Development,2024,51977.0,hist04z1
Department of the Interior,2024,17086.0,hist04z1
Department of Justice,2024,43994.0,hist04z1
Department of Labor,2024,65039.0,hist04z1
Department of State,2024,37022.0,hist04z1
Department of Transportation,2024,117393.0,hist04z1
Department of the Treasury,2024,1316857.0,hist04z1
Department of Veterans Affairs,2024,325009.0,hist04z1
Corps of Engineers--Civil Works,2024,11345.0,hist04z1
Other Defense--Civil Programs,2024,66218.0,hist04z1
Environmental Protection Agency,2024,13701.0,hist04z1
Executive Office of the President,2024,609.0,hist04z1
General Services Administration,2024,-246.0,hist04z1
International Assistance Programs,2024,35798.0,hist04z1
National Aeronautics and Space Administration,2024,25014.0,hist04z1
National Science Foundation,2024,9392.0,hist04z1
Office of Personnel Management,2024,126173.0,hist04z1
Small Business Administration,2024,33200.0,hist04z1
Social Security Administration (On-Budget),2024,112587.0,hist04z1
Social Security Administration (Off-Budget),2024,1407145.0,hist04z1
Other Independent Agencies (On-Budget),2024,74280.0,hist04z1
Other Independent Agencies (Off-Budget),2024,3884.0,hist04z1
Undistributed Offsetting Receipts,2024,-330575.0,hist04z1
(On-budget),2024,-239856.0,hist04z1
(Off-budget),2024,-90719.0,hist04z1
Total outlays,2024,6750856.0,hist04z1
